tweet_id,Timestamp,likes,retweets,replies,hashtag,text
107,2017-02-14,0,0,0,"['happyvalentinesday', 'awesomeboss']",#happyvalentinesday #awesomeboss @ Boston Housing Authority… https://www.instagram.com/p/BQfpbjEh7Ms-GLqCqtkxZDEPD8vQ4RrtDIyOOA0/ …
108,2017-02-14,0,0,0,"['happyvalentinesday', 'awesomeboss']",#happyvalentinesday #awesomeboss @ Boston Housing Authority… https://www.instagram.com/p/BQfpU7Ohk86MqfXZgTz2VzAlDtGuZxLB8vkPc00/ …
109,2014-05-20,0,0,0,[],Mayor Walsh: Today's affordable-housing groundbreaking in Chinatown is just the beginning: Development and city... http://dlvr.it/5kJZXp 
110,2014-05-19,2,3,0,[],RA Fields joins Boston Mayor @marty_walsh to celebrate largest Public Housing Energy Efficiency Project in US history pic.twitter.com/KfB85VD4Pz
111,2014-05-20,0,0,0,[],Mayor Walsh: Today's affordable-housing groundbreaking in Chinatown is just the beginning: Development and city... http://dlvr.it/5kJZXp 
112,2014-05-19,2,3,0,[],RA Fields joins Boston Mayor @marty_walsh to celebrate largest Public Housing Energy Efficiency Project in US history pic.twitter.com/KfB85VD4Pz
113,2014-05-13,0,0,0,[],Disgraced Chelsea official pleads guilty: BOSTON — The former executive director of the Chelsea Housing Authority... http://dlvr.it/5fcXnf 
114,2014-05-06,0,0,0,['internship'],"This Way Ahead Program Coordinator - Cambridge Housing Authority -  Cambridge, MA: summer Gap and ... http://bit.ly/Q8Q8CO  #internship"
115,2014-05-01,0,0,0,[],Boston Mayor Marty Walsh recently shared his thoughts on 'workforce housing' in this video interview: Boston... http://dlvr.it/5Xxv8p 
116,2014-04-30,2,2,0,"['housing', 'metronorth']",@TheCityofMalden Mayor Christenson: it's all about #housing and how we attract the next generation. #metronorth forum @MassEOHED
117,2014-04-30,1,0,1,[],"Thank you, 1,717 Westwood voters who elected me to Housing Authority!"
118,2014-04-24,0,0,0,"['BosMayor', 'gentrification']",Major disappointment: no commitment of resources for middle-income housing in #BosMayor trans report. http://urlin.it/59c81  #gentrification
119,2014-04-24,0,0,0,"['BosMayor', 'CommunityHealth']",#BosMayor housing trans report: health impact assessments for big projects! http://urlin.it/59c81  @BostonAlliance for #CommunityHealth
120,2014-04-24,0,0,0,['BosMayor'],Good start to #BosMayor housing trans team report: equity lens for all policies - impact on dis-invested nabes. http://urlin.it/59c81 
121,2014-04-05,0,1,0,[],Opened report via iPhone at 1861 Dorchester Ave http://spot.cx/1sl7cF5 . Boston housing authority to do landscaping.
122,2014-04-04,0,0,0,[],Massachusetts to curb smoking in public housing: BOSTON — Gov. Deval Patrick's administration moved Thursday to... http://dlvr.it/5JvFzj 
123,2014-04-03,0,0,0,[],S182 [Update] Providing for a study by the Executive Office of Housing and Economic Development relative to a sta... http://bitly.com/WBPIWp 
124,2014-04-01,0,0,1,[],With Lisa Audette Franklin Housing Authority! Thanks for all you do. pic.twitter.com/dvPb8ADv1c
125,2014-03-30,0,0,0,['SrProm'],Mayor of the house #SrProm (@ Jewish Community Housing for the Elderly - @jcheonline) http://4sq.com/1mDimUc 
126,2014-03-26,0,0,0,[],Mayor Walsh announces amendment to Boston Rental Housing Inspection Ordinance http://bit.ly/1jGBmN5 
127,2014-03-26,0,0,0,['MayorMartyChat'],"@marty_walsh talking about housing supply at @GA_boston #MayorMartyChat ""need more opps for housing"""
128,2014-03-25,0,0,0,[],Gov. Patrick: $25M for 335 new Mass. housing units: BOSTON — Gov. Deval Patrick is set to announce more than $25... http://dlvr.it/5DT48r 
129,2014-03-23,0,0,0,[],@Vital_Village Plz don't retweet this. @BostInno misrepresents mayor statement.  Problem properties do not = affordable housing.
130,2014-03-22,0,0,0,[],Mayor Walsh announces amendment to Boston Rental Housing Inspection Ordinance http://bit.ly/1iO95pl 
131,2014-03-21,0,0,0,[],H1136 [Update] Relative to the Massachusetts Housing Authority http://bitly.com/WkwsMY 
132,2014-03-20,0,0,0,[],"Mayor Walsh ""we have to create 'workforce' housing"" in Boston @MassBuildingCong"
133,2014-01-27,0,1,0,[],"The Boston Housing Authority's $111 million retiree problem: The Boston Housing Authority, a state-chartered... http://dlvr.it/4nnNm5 "
134,2014-01-08,0,0,0,[],@Fara1 do property owners get tax incentives for government subsidized housing??? I'd think they would
135,2014-01-08,1,2,0,['bosmayor'],Housing Public Hearing for Mayor @Marty_Walsh's transition team...175+ people already here. #bosmayor [pic]: http://4sq.com/1dY5J0v 
136,2014-01-06,0,2,1,[],The message board in city hall lobby announces public housing hearing with mayor walsh on saturday. pic.twitter.com/ZLPEZaUXTg
137,2015-10-01,0,0,0,[],Boston has a new director of fair housing: Boston Mayor Martin J. Walsh on Thursday named Janine Anzalota director… http://boston.cityandpress.com/node/10255425 
138,2015-09-10,0,0,0,[],Walsh: Housing crunch limits how much Boston can help: Mayor Martin J. Walsh hedged on the idea of taking in… http://boston.cityandpress.com/node/10151076 
139,2015-10-01,0,0,0,[],Boston has a new director of fair housing: Boston Mayor Martin J. Walsh on Thursday named Janine Anzalota director… http://boston.cityandpress.com/node/10255425 
140,2015-09-10,0,0,0,[],Walsh: Housing crunch limits how much Boston can help: Mayor Martin J. Walsh hedged on the idea of taking in… http://boston.cityandpress.com/node/10151076 
141,2015-09-03,0,0,0,[],"Card used on disney trip, dentist, cash: The former executive director of the Burlington Housing Authority is free… http://boston.cityandpress.com/node/10121429 "
142,2015-09-03,0,0,0,[],Ex-housing authority head charged with credit card misuse: The former director of the Burlington Housing Authority… http://boston.cityandpress.com/node/10120817 
143,2015-09-02,0,0,0,[],Former Burlington Housing Director Pleads Not Guilty To Misusing Funds: A former Burlington Housing Authority… http://boston.cityandpress.com/node/10117222 
144,2015-09-02,0,0,0,[],Former Burlington housing authority director charged with using credit card for personal expenses: Police have… http://boston.cityandpress.com/node/10114739 
145,2015-08-26,0,0,0,[],Overcrowded student housing gets little action from City of Boston http://bit.ly/1JYMuGN 
146,2015-08-15,0,0,0,[],H3617 [NEW] Relative to certain affordable housing in the city of Boston http://bitly.com/WkPwuC 
147,2015-08-14,0,0,0,[],H3658 [NEW] Relative to the tax status of certain land owned by a housing authority http://bitly.com/YkHzUt 
148,2015-07-07,8,11,0,['Dorchester'],Joining HUD Sec. @JulianCastro & Mayor @Marty_Walsh in #Dorchester to celebrate the creation of affordable housing. pic.twitter.com/k0u8pRP3G4
149,2015-07-07,0,0,0,[],"Boston housing starts reach three-year high: Housing starts in Boston have reached a three-year high, Mayor Martin… http://boston.cityandpress.com/node/9843909 "
150,2015-06-25,0,0,0,[],"Seven questions for Jay Ash, Mass. housing and economic development secretary: Jay Ash, the Bay State's secretary… http://boston.cityandpress.com/node/9792303 "
151,2015-06-22,1,1,0,[],"Opened report via android at Intersection Of Burney St & Tremont St, Mission Hill http://spot.cx/1GvA1lW . Housing authority vehicle illeg..."
152,2015-06-18,0,0,0,"['swampscott2025', 'masterplan', 'housing', 'economicdevelopment']",The #swampscott2025 2nd #masterplan forum is currently underway #housing #economicdevelopment… https://instagram.com/p/4FrzS5opnZ/ 
153,2015-05-06,0,0,0,[],Mayor wants thousands of housing units built near the T: The city of Boston's Department of Neighborhood… http://boston.cityandpress.com/node/9539231 
154,2015-04-23,2,3,0,['BHSCMarch'],TODAY 10am. March in solidarity w/homeless of Boston! Tell mayor we need to address our housing crisis. #BHSCMarch https://www.facebook.com/events/359234957610473/ …
155,2015-04-18,0,0,0,[],S693 [NEW] Relative to the Berkshire County Regional Housing Authority http://bitly.com/VDaHqM 
156,2015-04-17,0,0,0,[],S717 [NEW] Relative to enhanced housing authority screening http://bitly.com/VGhXQa 
157,2015-04-16,0,0,0,[],"S692 [NEW] Relative to the Worcester Housing Authority's ""Buy American Policy"" http://bitly.com/WvtnK2 "
158,2015-04-12,0,0,0,[],Opened report via iphone at 165–299 Faywood Ave http://spot.cx/1NvKdEj . Extremely loud music coming from boston housing authority orient...
159,2015-04-12,0,0,0,['DedhamVotes'],Donna Brown Housing Authority in lead. Brian Keaney calls it for her. #DedhamVotes
160,2015-04-08,0,0,0,[],Water leaks lead to mold in state housing authority complex: Some of the residents at a state housing authority… http://boston.cityandpress.com/node/9394058 
161,2015-04-07,1,0,0,['bospoli'],"@marty_walsh I'm at a 3 hr city council hearing on low-income housing displacement. NOT ONCE HAS THE WORD ""DISABILITY"" been used! #bospoli – at Boston City Hall"
162,2015-04-07,0,0,0,[],"Opened Litter on Sidewalk/Gutter report via iphone at 184 Faywood Ave, East Boston http://spot.cx/1Dfdqwu . Boston housing authority orien..."
163,2015-04-03,0,0,0,[],The NYC Housing Authority once ran some of the country's best public housing. Now? Aging buildings and late repairs. http://is.gd/wUCCAj 
164,2015-03-21,0,0,0,[],H1123 [NEW] To provide additional protection to local housing authority residents and local housing authority pro... http://bitly.com/YGdM8X 
165,2015-03-19,0,0,0,[],@jimbraude Jane Byrne Mayor of Chicago moved into Cabrini Green Housing Projects so she could bring attention to the crime.
166,2015-03-19,0,0,0,[],H2280 [NEW] Relative to retirement benefits for Massachusetts housing authority electricians http://bitly.com/TC6nqT 
167,2015-03-16,0,0,0,[],"Opened Unshoveled Sidewalk report via iphone at 87r Atherton St, Roxbury http://spot.cx/1BoX8M6 . I think this is boston housing authority..."
168,2015-03-05,0,0,0,[],NYC mayor to tout housing plan to business leaders: Mayor Bill de Blasio will bring his message of combating income… http://boston.cityandpress.com/node/9228565 
169,2015-02-26,0,0,0,[],"Opened Snow/Ice Control report via iphone at Intersection Of Harrison Ave & Taber St, Roxbury http://spot.cx/18qgjPD . Housing authority d..."
170,2015-02-18,0,0,0,[],Exec. director of Stoughton Housing Authority facing charges in connection with stealing meds: The executive… http://boston.cityandpress.com/node/9154412 
171,2015-02-18,0,0,0,[],Video shows Stoughton housing director at scene of medication theft: Suspended Stoughton Housing Authority… http://boston.cityandpress.com/node/9150678 
172,2015-02-11,0,0,0,[],@Newsin01887  saw a crew steaming the ice off a housing authority house in Wilmington! Seems like we are paying for crazy benefits
173,2015-02-10,0,0,0,[],Boston Housing Authority Competes for $30 Million to Redevelop Whittier Site http://bit.ly/1y91Qwf 
174,2015-02-09,0,0,0,[],Boston Housing Authority wants $30M to redevelop Roxbury site: The Boston Housing Authority has applied for a $30… http://boston.cityandpress.com/node/9106843 
175,2015-01-21,1,0,0,['Boston2024'],"#Boston2024 will ensure gov. performance, transportation, housing, future Olympic sustainability, colleges and universities."
176,2015-01-21,1,0,0,['Boston2024'],"#Boston2024 will ensure gov. performance, transportation, housing, future Olympic sustainability, colleges and universities."
177,2015-01-17,0,0,0,[],H4306 [Update] Relative to local housing authority reform http://bitly.com/WwYbdk 
178,2015-01-16,0,0,0,[],"S594 [Update] Relative to the Worcester Housing Authority's ""Buy American Policy"" http://bitly.com/Yu9m57 "
179,2015-01-13,0,0,0,[],H1117 [Update] Relative to a form of governance for the Boston Housing Authority http://bitly.com/WNASMu 
180,2015-01-12,0,0,0,[],H1120 [Update] Relative to development of local housing authority surplus land http://bitly.com/Wt9ZgK 
181,2015-01-12,0,0,0,[],S182 [Update] Providing for a study by the Executive Office of Housing and Economic Development relative to a sta... http://bitly.com/WBPIWp 
182,2015-01-11,0,0,0,[],H1142 [Update] Relative to granting policing powers to certain employees at the Worcester Housing Authority http://bitly.com/WpqsT5 
183,2015-01-11,0,0,0,[],H1136 [Update] Relative to the Massachusetts Housing Authority http://bitly.com/WkwsMY 
184,2015-01-08,0,0,0,[],"H3349 [Update] Relative to the Worcester Housing Authority's ""Buy American Policy"" http://bitly.com/YpB7M7 "
185,2015-01-07,0,0,0,[],H4211 [Update] Relative to local housing authority reform http://bitly.com/WD1BpS 
