tweet_id,Timestamp,likes,retweets,replies,hashtag,text
11,2019-11-05,0,0,0,[],Milwaukee mayor blames Trump’s anti-immigrant rhetoric and policies for acid attack against Hispanic resident https://www.rawstory.com/2019/11/milwaukee-mayor-blames-trumps-anti-immigrant-rhetoric-and-policies-for-acid-attack-against-hispanic-resident/#.XcFou0HI1hI.twitter …
12,2019-11-05,0,0,2,[],"Nah. WV resident huh? How has coal made its rebound? Government assistance? That’s called socialism. Weird how the government can help the people. But, by all means, believe in a deep state."
13,2019-11-04,1,0,0,"['UniversalPreK', 'UPK']","Boston recently announced #UniversalPreK (UPK) for the city via @BPSEarlyLearn! The #UPK program works to guarantee equitable access to free, high quality education for every four-year-old resident.  Read our blog to learn about Horizons' UPK classroom: https://bit.ly/34uQnz8 "
14,2019-11-02,1,1,1,[],"This is fab.

New York Gov. Andrew Cuomo talks about President Donald Trump, a New York native, declaring himself a Florida resident, according to court documents.
https://www.cnn.com/videos/politics/2019/11/01/andrew-cuomo-donald-trump-new-york-sot-vpx.cnn …"
15,2019-11-02,0,0,0,"['MPD', 'mapolihttps']","“I’m saddened by what happened at the #MPD said one Medford resident during Tuesday night’s City Council meeting“It’s an embarrassment.” Officers collected between $230 and $2,000 in pay to which they were not entitled, for a total of about $17,000 #mapolihttps://medford.wickedlocal.com/news/20191004/medford-residents-officials-concerned-with-police-misconduct-chief-says-he-still-trusts-officers …"
16,2019-11-02,0,0,0,"['KenKrause', 'Medford', 'mapoli', 'bospoli', 'medfordpoli', 'uspoli', 'election2019', 'election']",#KenKrause Letter Should ENRAGE Every #Medford Resident https://medfordinformationcentral.blogspot.com/2019/11/krause-letter-should-enrage-every.html … @MayorofMedford @medford_trans @MedfordPatch @KenMedford #mapoli #bospoli #medfordpoli #uspoli #election2019 #election @MayorOfMalden @breanna4mayor @cnnbrk @Fox25N
17,2019-11-01,1,0,0,"['nrtranscript', 'northreadingpic']","In this week's Transcript: Magner named Veterans Services Officer of the Year, a North Reading resident continues his advocacy to defeat brain tumors, St. Theresa's third-graders learn the joy of gift giving, on newsstands! https://bit.ly/2Ns8DCe 
#nrtranscript #northreadingpic.twitter.com/Fxk7GfsYHJ"
18,2019-10-31,0,1,0,[],"Looking for Resident Permit Parking in your neighborhood?

Mayor @marty_walsh and @BostonBTD just rolled out a new application process.

Apply here:
https://www.boston.gov/departments/parking-clerk/how-petition-resident-parking …pic.twitter.com/7BHHAwAOzD"
19,2019-09-13,10,0,0,[],"Recently joined colleagues from federal, state and city government to discuss outreach for upcoming 2020 census. Local federal aid is frequently tied to population count so it’s important that we work together to make sure every resident in Boston is counted! pic.twitter.com/mntdwlxuVZ"
20,2019-09-01,5,2,0,"['Boston', 'CivicBOSpic']"," Happy Student Move In, #Boston!

Passed out as many new resident brochures as we can, reported pressing issues, & welcomed students/families to the neighborhoods. 

Remember to contact @BOS311  on any issues 24/7! #CivicBOSpic.twitter.com/hnO3ScTZto"
21,2019-08-06,2,0,0,[],"Hey @samwise81 I am proud Dot resident, dedicated BPS teacher for over 20 yrs advocating tirelessly for all my families, passionate about recovery and mental health support and a demonstrated community leader. Find out more and I hope you vote for me! http://Erinforboston.com "
22,2019-08-05,0,0,0,[],"The worst Boston drivers are categorically drivers who *do not* live in the city of Boston. 

The giveaway: no resident parking sticker"
23,2019-07-23,6,2,0,['APC19Boston'],"“When I was a pathology resident, one of my best months was rotating through Management, Human Resources and IT.   My co-residents didn’t get to do it, but I got to because I asked for it.” 

Said by Harvey Kaufman, MD, MBA, Medical Director of Quest Disgnostics at #APC19Boston – at Seaport World Trade Center"
24,2019-07-20,0,0,0,[],"Trump and his crime family of kleptocrats won’t admit that the 9/11 killers were mostly Saudis and were funded by the Saudi government including by Kushner’s banker,Prince  Salman who carried out the massacre of American Resident, Khashoogi which the White House/GOP covered up."
25,2019-06-29,0,1,0,[],@BOS311 @CityOfBoston where do expect the @LeatherDistrict residents to park when you put up construction signs and removed the resident permit parking sign? @LeatherDistrictpic.twitter.com/BMztioRSQe
26,2019-06-25,0,0,0,['SalemMA'],"“The share in our resident survey who work from home in #SalemMA grew by 20% from 2018. As companies seek to innovate & meet their workforce where they are, collaborative spaces will only grow more important. The role they play is essential to the changing nature of our economy.” https://twitter.com/MayorDriscoll/status/1143471602010660864 …pic.twitter.com/e6wrGjqhqb"
27,2019-06-22,4,0,1,[],As a resident of Weymouth I want Mayor @MayorBobHedlund to give @KailaCumings the key to the city !
28,2019-06-17,0,0,0,[],"Its official..I am now a resident in the great city of Boston. Cant wait to celebrate another Pats Parade in ‘20, sheesh."
29,2019-06-12,0,0,0,[],Monday my tenant gets ticket for street sweeping even though not posted today cars up and down Dexter St with no resident sticker(posted) because of school events and @TheCityofMalden giving them a free pass. Almost daily event. @MayorOfMalden @MaldenCouncilorpic.twitter.com/bOOd6qEoBM
30,2019-06-09,0,0,0,[],@BOS311 multiple non resident parked at permit parking only. Please do something – at Les Zygomates Wine Bar Bistro
31,2019-05-13,1,0,1,"['Weymouth', 'voted', 'Republican', 'worst', 'NewEngland', 'politicspic']","@MayorBobHedlund My Dad is a #Weymouth resident and he #voted  for you! 
The only #Republican he ever voted for in his life. 
Please fix or close Alpine Rd the #worst road in #NewEngland before someone drowns.. #politicspic.twitter.com/ghrhCEiOkT"
32,2019-05-08,2,0,0,"['bldup', 'propertymanagement', 'gbproperties', 'bostonpic']","In the past few years, resident portals have made streamlined the property management process from application, to rent collection and maintenance. Read More - http://ow.ly/Smhd30oFQpn  #bldup #propertymanagement #gbproperties #bostonpic.twitter.com/EDppCZy89A"
33,2019-04-24,11,0,3,[],Fully support this and applaud Councilor @wutrain for introducing common sense management for resident & visitor parking in the City of Boston. https://twitter.com/wutrain/status/1120747785446461441 …
34,2019-03-30,11,5,0,[],Great to attend the Chinatown Resident Association dinner this evening with Mayor @marty_walsh & @RepMichlewitz. The CRA provides invaluable leadership in the neighborhood and advocates for social and economic justice for all.  I’m proud to support their mission.pic.twitter.com/b9x9Cg2Yb9
35,2019-03-27,4,2,1,"['Boston', 'bospoli']",Pleased to be on Host Committee for Women for David Halbert @votehalbert for #Boston City Council. David is extremely knowledgeable and dedicated to community. Great ideas for how to increase transparency & enable resident participation. #bospoli https://www.davidhalbert.com/ pic.twitter.com/5UAJwWNkwF – at Workbar Back Bay
36,2019-03-18,0,0,1,[],Well @BOS311 not resolved. Out of state car & 3 other no-permit cars in one block all still there at 10:40 today.  And meters are free today so why would anyone need to park in resident-only? pic.twitter.com/8OrbKOx5Wb
