tweet_id,Timestamp,likes,retweets,replies,hashtag,text
20,2018-11-03,0,0,0,['BloodyBeanCoalition'],"NEW VIDEO! OUT NOW! LINK IN MY BIO!
•
“TRYNA GET RICH” Prod:@nem_dhbbco 1st Visual From O’D’s Recently Released Street Album “A TORTURED GENIUS” Dir:@dgomezfilms
•
#BloodyBeanCoalition… https://www.instagram.com/p/Bps3HBuFoCA/?utm_source=ig_twitter_share&igshid=1c19gtrt8smol …"
21,2018-11-02,1,1,0,"['mariogiacomelli', 'pretini', 'gelatinsilverprint']","Image MARIO GIACOMELLI, Pretini, 1968
.
Our Giacomelli exhibition is up! Head to our Newbury Street gallery tomorrow to check it out.
.
#mariogiacomelli #pretini #gelatinsilverprint… https://www.instagram.com/p/BpsV_RlgKxC/?utm_source=ig_twitter_share&igshid=psry7mn8133g …"
22,2018-10-25,0,0,0,"['pride', 'loveislove', 'inclusion']","Church on Newbury Street.
#pride #loveislove #inclusion @ Emmanuel Church in the City of Boston https://www.instagram.com/p/BpXer9_gLed/?utm_source=ig_twitter_share&igshid=ehc3oo67zrwz …"
23,2018-10-23,0,0,0,"['newburystreet', 'boston', 'staff', 'shades']",#newburystreet #boston #staff #shades @ Newbury Street https://www.instagram.com/p/BpSxz4YFp55Q8PhO8lvDCKSVB8HjVLSEQ2obG00/?utm_source=ig_twitter_share&igshid=1d5lhtahfrnmx …
24,2018-10-23,0,0,0,"['streetart', 'grafitti', 'mural', 'painting', 'localart', 'bostonart', 'bostonstreetart']","Street art in central square Cambridge Ma. From 2011
#streetart #grafitti #mural #painting #localart #bostonart #bostonstreetart @ Central Kitchen https://www.instagram.com/p/BpSvF_OAlt3/?utm_source=ig_twitter_share&igshid=ql2t1moquyoc …"
25,2018-10-23,0,0,0,"['doublersinbows', 'SOWA']",#doublersinbows  over #SOWA @fsfaboston @ Fountain Street https://www.instagram.com/p/BpSjnsBBpde/?utm_source=ig_twitter_share&igshid=xnujgup9ml94 …
26,2018-10-23,0,0,0,[],"LA PERLE SATURDAYS   ▅▅▅▅▅▅▅▅▅▅▅  
::GOUYEWEEN::  ▅▅▅▅▅▅▅▅▅▅▅  *-  La Perle Caribbean Restaurant  * 41 BOW STREET, 02149 * FREE ENTRY * KITCHEN OPEN LATE * FEATURING THE BEST IN KOMPA *… https://www.instagram.com/p/BpSYW-agLsg/?utm_source=ig_twitter_share&igshid=co6z7l5jyx2m …"
27,2018-10-23,1,0,0,[],"Boxes of Matooke ne Myela are now available at Pearl of Africa Store. 465A Main street, Waltham. Ma.02453. Call 781-249-6360 or 781-736-9008.
Out of State customers,  please inbox me. @… https://www.instagram.com/p/BpSXd41AR_4/?utm_source=ig_twitter_share&igshid=1onk3sg7ctcbh …"
28,2018-10-23,0,0,0,"['listings', 'WeKnowBoston']","Took the same Pinckney Street photo this past Sunday morning howiboston 

For ALL our #listings visit: http://www.YourBostonApartments.com 
#WeKnowBoston ® @ Beacon Hill, Massachusetts https://www.instagram.com/p/BpSWKNDgpDd/?utm_source=ig_twitter_share&igshid=1v6pzwk5uzz6u …"
29,2018-10-23,0,0,0,"['somadermgel', 'injuries', 'personaltrainer', 'fitat50', 'martialarts', 'kickboxing']",Day 68 on the #somadermgel still feeling great and my #injuries are non existent! #personaltrainer #fitat50 #martialarts #kickboxing @ Newbury Street https://www.instagram.com/burnwithkearns/p/BpSEO__FMWG/?utm_source=ig_twitter_share&igshid=10tch6kf344oa …
30,2018-10-22,1,1,0,[],"9 days until Halloween! The Granary Burying Ground is the city of Boston's third-oldest cemetery, founded in 1660 and located on Tremont Street (between Park and School Streets). Many… https://www.instagram.com/p/BpPtj8og2x6/?utm_source=ig_twitter_share&igshid=8qykq5nct2d2 …"
31,2018-10-16,0,0,0,[],We are excited to introduce one of our upcoming developments that will fuel the City of Boston with an amazing 29-unit condominium building. This building at 214 Market Street will bring… https://www.instagram.com/p/BpAXjzQh3XM/?utm_source=ig_twitter_share&igshid=1d21h1pc7j0w2 …
32,2018-10-10,0,0,0,"['governmentcenter', 'downtown', 'downtownboston', 'buildings', 'street', 'chesnuthillreservoir', 'eveening', 'unitedstates', 'bostonlife', 'boston', 'photography', 'massachusetts', 'withoutfilters', 'sunset', 'usa']",#governmentcenter #downtown #downtownboston #buildings #street #chesnuthillreservoir #eveening #unitedstates #bostonlife #boston #photography #massachusetts #withoutfilters #sunset #usa… https://www.instagram.com/p/BmrbziihS9K/?utm_source=ig_twitter_share&igshid=70zsbzf52qa0 …
33,2017-08-11,0,0,0,[],Salt water baby deer. @ Park Street https://www.instagram.com/p/BXo2dsAAgkXj_xlDBygGImvptPOzPbpSMRCJk00/ …
34,2017-07-26,0,0,0,[],"Mayor Walsh and the City of Boston invite you to experience a car-free Newbury Street. Shoppers,… https://www.instagram.com/p/BXA2cezltKf/ "
35,2017-07-19,0,0,0,['Boston'],"'3 punks' brought a lot of pain, suffering, mayor says of beloved store owner's murder (1500 TREMONT STREET) #Boston https://www.blockast.com/id/596f48b4bd29fb2e3bb3bdab …"
36,2017-07-18,0,0,0,['Pomeroy'],"I wonder if I can convince the city of Boston to let me have this street sign?
.
.
.
.
#Pomeroy… https://www.instagram.com/p/BWs4Ze7AZQO/ "
37,2017-06-19,0,0,0,[],@BOS311 the entire street needs to be groomed or pruned. Dangerous.
38,2017-06-19,0,0,0,[],@BOS311 tree about to fall in street. Children on their way to school could be injured. pic.twitter.com/jRAdg9n0hn
39,2017-05-28,0,0,0,[],@MayorDriscoll I almost got Killed Tonight crossing my own Street (Chestnut Street to Norman… https://www.instagram.com/p/BUnwRHhB7xA/ 
40,2017-05-20,1,0,0,['teamwalsh'],"Mayor Walsh with some of my girls 
#teamwalsh @ Dudley Street https://www.instagram.com/p/BUVG87MlPh0vD2SsS43B72qHyYw5v4odRfjtIw0/ …"
41,2017-05-18,1,0,2,[],@BOS311 tree about to fall.on sidewalk near school. Will cause children to walk in street dangerous at Hazleton and Hillsboro street pic.twitter.com/AiUiqXTXEe
42,2017-05-12,0,0,0,[],We should pay them to work here. @ 1 Main Street Cambridge Ma https://www.instagram.com/p/BUArTJZBPS7/ 
43,2017-05-05,0,0,0,"['artinaction', 'painter', 'art', 'artist', 'somervilleopenstudios']",#artinaction #painter #art #artist #somervilleopenstudios @ Vernon Street Studios https://www.instagram.com/p/BTuq-SlBPSe/ 
44,2017-03-27,0,0,0,[],'Fearless Girl' statue gets extended stay on Wall Street at the request of New York Mayor Bill de Blasio… http://toplocalnow.com/us/boston/at/8 
45,2016-06-01,0,0,0,[],City of Boston  01/06 @ Washington Street https://www.instagram.com/p/BGIKKDEp3Gf/ 
46,2016-05-12,0,0,1,[],@BOS311 traffic lights at Cambridge Street & Bowdoin/New Chardon in downtown are flashing. Very dangerous!!!
47,2016-04-12,0,0,1,[],@bos311 lights at Denby road & Cambridge street in Allston are blinking
48,2016-04-08,0,0,0,[],H3729 [Passed] Relative to the street closure permitting process in the city of Boston http://bitly.com/138zxSx 
49,2016-04-02,0,0,0,[],Mayor's Cup Street Hockey Tournament April 19 - 22 http://bit.ly/1ZToZCN 
50,2016-03-29,0,0,0,[],H3729 [Enroll] Relative to the street closure permitting process in the city of Boston http://bitly.com/138zxSx 
51,2016-03-22,0,0,0,"['boston', 'mbta', 'Government']","#boston. #mbta #Government Center T stop officially open today @ Park Street, Boston https://www.instagram.com/p/BDPBlE_C7S8/ "
52,2016-03-03,1,1,1,[],"Love this street art in my home city of Boston. Very unexpected. @ Boston, Massachusetts https://www.instagram.com/p/BCgQcuggiil/ "
53,2016-02-19,0,0,0,[],"Public Works Launches Winter Clean-Up Efforts, Overnight Street Sweeping to Resume http://bit.ly/1PLjjqt "
54,2016-01-16,0,0,0,[],My favorite street in the whole city. @ City of Boston https://www.instagram.com/p/BAl5DAppdrH/ 
55,2015-12-19,1,0,0,['photo'],Drinking  The Dirty Mayor by @citizencider @ Charles Street Liquors — http://untp.beer/s/c257115277  #photo
56,2015-12-15,0,0,0,[],H3729 [Engross] Relative to the street closure permitting process in the city of Boston http://bitly.com/138zxSx 
57,2015-11-12,0,0,0,[],"In Boston, there are 224 veterans in transitional housing and 91 in shelters or on the street, mayor Walsh says. http://bos.gl/UxJIpPm "
58,2015-11-03,0,0,0,"['northendboston', 'cityofboston']",The Salem Street light show #northendboston #cityofboston come in and have a draft beer @ Vito's… https://instagram.com/p/9pBCcOhA8w/ 
59,2015-10-27,0,0,0,[],City Council ordinance to require permit for street performers http://bit.ly/1Moqh63 
60,2014-05-22,0,0,0,['Eastie'],Meet the Mayor in #Eastie. Thank him for not towing your car the first week of street cleaning. ;-) pic.twitter.com/ehx6vBxjR9
61,2014-05-16,1,2,0,['FlagDaypic'],Boston City Councillor says we must work to name a Boston street after Toussaint Louverture #FlagDaypic.twitter.com/lZE25tZjSn
62,2014-05-16,0,1,0,[],Solar farm coming to site of former landfill: The City Council has approved the lease of the former Twiss Street... http://dlvr.it/5hFLqt 
63,2014-05-16,1,2,0,[],Solar farm coming to site of former landfill: The City Council has approved the lease of the former Twiss Street... http://dlvr.it/5hCJmC 
64,2014-05-10,0,0,0,[],Opened report via iPhone at Worcester Sq http://spot.cx/1qpBt73 . Nice job by the city of boston's street swiper. leaking and spreading ga...
65,2014-05-06,0,0,0,[],Opened report via iPhone at 10 Bradlee Park http://spot.cx/1uxbzxU . Why would the city of boston allow street workers to place their sign...
66,2014-05-06,0,0,0,[],Opened report via iPhone at 112-114 Emerson St http://spot.cx/1ipdNWt . Public works vehicle going the wrong way on a one way street.
67,2014-05-01,0,0,0,[],"City Government, yo! (@ Beech Street Center) http://4sq.com/1n3kuFq "
68,2014-04-29,0,0,0,['CBRBAwards'],Am I the mayor here yet?  #CBRBAwards (@ 60 State Street w/ @karenjonesandco) http://4sq.com/1iEOjcB 
69,2014-04-29,0,0,0,[],Mayor Walsh Announces Increased Funding for Upham's Corner Main Street http://bit.ly/1fLo4fz 
70,2014-04-26,1,0,0,[],Trap Street and Skeleton Twins also disappointed me. TS goes from unusual fascinating story to Chinese government surveillance movie
71,2014-04-17,0,0,0,[],Mayor Walsh Increases Funding for Boston's Main Street Districts http://bit.ly/1kAnVR3 
72,2014-04-14,1,3,0,['Waltham'],Former mayor of #Waltham Bill Stanley's services are across the street - biggest funeral we've seem… http://instagram.com/p/mxncj6ScKj/ 
73,2014-04-13,0,0,0,[],"Concord Avenue street art, or Cambridge public works project? Both? @ Cambridge Public Library-… http://instagram.com/p/mvYkg6JuCq/ "
74,2014-04-07,0,0,0,"['financialdistrict', 'downtown', 'boston', 'mass', 'statestreet', 'tower', 'sunny', 'spring']",State Street Tower #financialdistrict #downtown #boston #mass #statestreet #tower #sunny #spring @… http://instagram.com/p/meGMbpSi3D/ 
75,2014-04-03,0,0,0,[],Opened Streetlight report via iPhone at 382 Commonwealth Ave http://spot.cx/1i4vDym . Missing street light. i watched public works knock t...
76,2014-04-02,5,1,0,[],@MattOMalley fundraiser at the Vault on Water Street. Hats off to my favorite BLS City Councilor. pic.twitter.com/T4krnlIggI
77,2014-03-28,0,0,0,['ConstructionProblems'],"It's weird to hear a @MBTA announcer say that this Green D Line train will end at Park Street, not Government Center. #ConstructionProblems"
78,2014-03-27,0,0,0,[],Inbox: Gov. Patrick's statement on the two firefighters killed in the 9-alarm blaze on Beacon Street pic.twitter.com/EG2RUwQ06Y
79,2014-03-25,0,0,0,[],Wow State Street is a clusterfuck already at 4pm... Thanks Government Center .
80,2014-03-25,0,0,0,[],Leaders push to get guns off street: Mayor Martin J. Walsh’s controversial gun buyback program claimed 30... http://dlvr.it/5DRV63 
81,2014-03-24,0,0,0,[],Quincy mayor Koch issues termination letter to developer Street-Works: Quincy Mayor Thomas Koch took formal steps... http://dlvr.it/5DHZmH 
82,2014-03-12,0,0,0,['fuckyoutoo'],Will played mbta dropping me at park street and then government center #fuckyoutoo
83,2014-03-12,0,0,0,[],The mayor is RIGHT across the street what if he decided to hop over and see how things are lookin? YOU sittin up in here with jean shorts.
84,2014-03-09,0,0,0,[],"Closed report at 26 Pond St http://spot.cx/1lFuSSU . Case noted. charles sweeney of public works reports, checked 26 pond street sidewalk..."
85,2014-03-05,0,0,1,[],@kim_tastiic But Wall Street is not our government! lol
86,2014-03-05,3,5,0,[],"Preview of 1 congress street aka Government Center by @CBTarchitects and HYM investment @naiopma ""Big is back"" eventpic.twitter.com/c0aAUGCxTM"
87,2014-03-05,0,0,1,[],Street Sweeping Lookup - City of Boston http://www.cityofboston.gov/publicworks/sweeping/#.UxccUXLLwZo.twitter …
88,2014-02-28,0,0,0,[],Walsh questions street deal for Red Sox: Mayor Martin J. Walsh may require the Boston Red Sox to pay for the... http://dlvr.it/52JmWh 
89,2014-02-20,3,1,1,[],@StartupInst team brunch (@ South Street Diner) http://4sq.com/1bpszzE 
90,2014-02-13,0,0,0,[],"Where tf mayor menino at, if he was mayor he would be having these plowers on the street right now right now clearing them"
91,2014-01-21,0,0,0,[],"Philadelphia Mayor Street, worlds greatest art thief figurehead."
92,2014-01-18,1,1,0,[],My favorite kind of snow @ 122 St. Stephen Street http://instagram.com/p/jUhbPswRIg/ 
93,2014-01-16,0,0,0,[],"Stop by @dunkindonuts on Lynn Street, Mayor Christenson is having business hours until 10AM. @TheCityofMaldenpic.twitter.com/bLkkqn3mwg"
94,2014-01-06,2,2,0,"['endSH', 'bosmayor', 'bospoli']",Heck yes! “@HollabackBoston: Marty Walsh referenced street harassment in his inauguration speech! #endSH #bosmayor #bospoli @Elevate_Boston”
95,2015-01-29,0,0,0,[],Opened Snow/Ice Control report via iphone at 38 40 Commonwealth Ave http://spot.cx/1yS2zXc . Can you have mayor plow the whole street inst...
96,2015-01-29,0,0,0,[],Opened Snow/Ice Control report via iphone at 38 40 Commonwealth Ave http://spot.cx/1yS2vH3 . Can you have mayor plow the whole street inst...
97,2015-01-29,0,0,0,[],Opened Snow/Ice Control report via iphone at 38 40 Commonwealth Ave http://spot.cx/1yS2zXc . Can you have mayor plow the whole street inst...
98,2015-01-29,0,0,0,[],Opened Snow/Ice Control report via iphone at 38 40 Commonwealth Ave http://spot.cx/1yS2vH3 . Can you have mayor plow the whole street inst...
99,2015-01-29,0,0,1,[],@mayortomkoch @CityofQuincy Centre street' sidewalks are like snow mountains and people/kids have to resort to walking on the road w/ cars.
100,2015-01-28,0,0,0,[],"This isn't as fun, not being able to become a Mayor. Boo. (@ One Federal Street in Boston, MA) https://www.swarmapp.com/c/eHSRj9n0kZY "
101,2015-01-26,0,0,0,[],"I miss Government Center station (@ MBTA State Street Station - @mbtagm in Boston, MA) https://www.swarmapp.com/c/85P6cpz5EeU "
102,2015-01-26,0,5,1,[],"Mayor declared snow emergency 6pm Mon. NO street parking & municipal lot. BPD will tow. Watson Pk,Sunset Lake & yacht club open to residents"
103,2015-01-22,0,0,0,[],Closed report at 116 Mt Pleasant Ave Roxbury http://spot.cx/1qNp8IU . Case closed. case noted. there are no city of boston street trees or...
104,2015-01-20,0,0,0,[],Word on street is that someone in government is actually going to say something about economic inequality at the state of the union tonight
105,2015-01-12,0,0,0,[],"S1462 [Update] Relative to jobs, workforce development, and main street fairness http://bitly.com/WNNWBF "
106,2015-01-08,0,0,0,[],H4201 [Update] Designating the street hockey arena in Marine Park in the South Boston section of the city of Boston http://bitly.com/1nSg42y 
107,2015-01-06,3,1,0,['wbzpic'],Mayor Walsh speaking at Pine Street Inn during ceremony distributing winter coats to the homeless #wbzpic.twitter.com/HzUG1m4HLF
108,2014-12-25,0,0,0,[],H4201 [Update] Designating the street hockey arena in Marine Park in the South Boston section of the city of Boston http://bitly.com/1nSg42y 
109,2014-12-22,0,0,0,[],Opened report via android at 9 Revere St Boston http://spot.cx/1CvfM8a . Can public works remove this bike lock from the street lamp?
110,2014-12-09,0,0,0,[],Opened report via iphone at 48 Coffey St http://spot.cx/1wYBn9s . City of boston sewer backing up onto street street flooded.
111,2014-11-27,0,0,0,[],Pine Street gets gov catering gig: Gov.-elect Charlie Baker — who vowed to ride themes of public service throughout… http://dlvr.it/7fGhBw 
112,2014-11-24,0,0,0,[],H4201 [Update] Designating the street hockey arena in Marine Park in the South Boston section of the city of Boston http://bitly.com/1nSg42y 
113,2014-11-21,0,0,0,[],H4201 [Update] Designating the street hockey arena in Marine Park in the South Boston section of the city of Boston http://bitly.com/1nSg42y 
114,2014-11-19,0,0,0,[],Opened report via android at 735 E 3rd St Boston http://spot.cx/1xOa2V9 . You must have been on wrong street. there is a city of boston tr...
115,2014-11-04,0,0,0,[],Mayor Menino's funeral procession @ Charles Street African Methodist Episcopal Church http://instagram.com/p/u-qOViIfyJ/ 
116,2014-11-03,0,0,0,[],Mayor's motorcade entering Rozzie Sq. Wish I was standing on the street corner -not @ desk.  1st Main Street revitalization in the country!
117,2014-10-18,0,0,0,[],Closed Sidewalk Patch report at 4 N Mead Street Ct http://spot.cx/1pbOprS . Case closed. case resolved. the boston public works department...
118,2014-10-15,0,0,1,[],@Jazair @TobiasEllwoodMP go out into the street right now. Call for the end of the current Algetian government. See what happens to you.
119,2014-10-03,0,0,0,[],Opened report via android at 71-73 Humboldt Ave Boston http://spot.cx/1ujbdLT . Loud noises coming from the city of boston street light co...
120,2014-09-21,2,1,0,"['magov', 'mapoli']",Got lit for @CharlieForGov. Let's find some takers! #magov #mapoli (@ Allston Village Street Fair - @allstonvsf) https://www.swarmapp.com/gittlebos/checkin/541f3c89498e5004bec25911?s=DYS5Ck-pJmY8XVrqEFcPBYiiz78&ref=tw …
121,2014-09-16,0,0,0,[],@BillAulet That experience you had at 10 Downing Street... Pretty typical of UK Government approach to Entrepreneurs.
122,2014-09-05,0,0,0,[],Mayor Walsh to Conduct City-wide Audit of Every Street in Boston http://bit.ly/1xlwdVx 
123,2014-08-21,0,0,1,[],"@NotifyBoston 7 Sylvia St Jp leaves trash in gutter, city of Boston doesn't ticket, tow, or CLEAN the street when posted. 3rd time in a row."
124,2014-07-30,0,0,0,[],Closed report at Boylston Street http://spot.cx/1sRUek6 . Case noted. the mayor's office receiving the following response to your question...
125,2014-07-29,0,1,0,['fox25'],"@MayorDanRizzo: they received reports of looting. Pple taking scrap metal from the street and such. ""It was low on our priorities."" #fox25"
126,2014-07-27,0,0,0,[],Opened report via Web at 300 Hanover Street http://spot.cx/1rUWmVm . Public works crew at 7:30 am on sunday out in full force in north end...
127,2014-07-19,0,0,0,[],City looking to developers for street smarts: The city of Boston is quietly working to make parking on the Hub’s... http://dlvr.it/6McPTY 
128,2014-07-10,0,0,0,[],"I'm at Apple Store, Boylston Street (Boston, MA) https://www.swarmapp.com/james_lohan/checkin/53bec9cf498e13ecaf40e90d?s=jWS63bsrwQ-uwN2517HkobPS6lQ&ref=tw …"
129,2014-07-09,0,1,0,['wbz'],Lowell city councilors want to enforce a nightime curfew on kids on the street.#wbz
130,2014-06-25,0,0,0,[],“@MayorKirk: Beach Week: Good Harbor Beach In Gloucester « CBS Boston http://cbsloc.al/1sCQT9f ” park illegally on my street? will call for tow
131,2014-06-24,0,0,0,[],Closed report at 622-632 Massachusetts Ave Boston http://spot.cx/1oSB2Of . Case noted. there are no dead city of boston street trees at th...
132,2014-06-24,1,1,0,['waltham'],“@GaryMarchese: My City Council colleagues and i just approved state funding to repave GROVE STREET!” #waltham
133,2014-06-24,0,0,1,[],My City Council colleagues and i just approved state funding to repave GROVE STREET!
134,2014-06-17,1,0,1,"['Waltham', 'South_Sidepic']",Taylor Street nice and clean this AM! #Waltham Public Works doing a great job on #South_Sidepic.twitter.com/GVCmzoguBe
135,2014-06-13,0,0,0,[],Closed report at 1245 Adams St http://spot.cx/1jzpaPr . Case noted. no work is needed. there are no city of boston street trees at this lo...
136,2014-06-11,0,2,0,[],Mayor Walsh Gives Commencement Speech At Pine Street Inn Graduation: BOSTON (CBS) – Boston Mayor Marty Walsh has... http://dlvr.it/5yN9QL 
137,2014-05-28,0,0,0,[],"Opened report via iPhone at 41-43 Hawkins St http://spot.cx/1ithw6u . When using wicked free wifi at hawkins street, city of boston websit..."
138,2014-05-28,1,0,0,['tmlt'],Apparently the city of Boston takes their street sweeping very seriously! Thanks for the 1 inch sign letting me know it was today! #tmlt
139,2019-11-08,1,0,0,[],"Leveraging the power of data is crucial to improve decision-making abilities. StreetScan helps local governments secure its road-repair budget & prioritize maintenance projects, by supporting a data-driven approach to assess the condition of street networks & right-of-way assets. https://twitter.com/FCM_online/status/1192446059861204992 …"
140,2019-11-08,2,0,0,[],"Obama appeased to the same Wall Street coprarate giants thinking they’d back him, but they didn’t. Obama made it easier for the government to surveillance us and keep records of us, correlating to why being a whistleblower is harder than ever, when in reality it’s patriotic."
141,2019-11-08,0,0,0,[],The annual budget of the US Government is in the TRILLIONS. $4 Trillion bailout of Wall Street. If we were going to end homelessness we would have already. So yes let's continue to flush money down the government toilet that enriches the pockets of DC. Fix that first
142,2019-11-07,4,0,0,['Somerville'],"Everyone is invited to join me for our joint #Somerville Office Hours with City Councilor @JTforWard2, tomorrow morning, from 8 am until 10 am, at 269 Washington Street right by Union Square! pic.twitter.com/5arLzJOwqp"
143,2019-11-07,0,0,0,[],"Engine 32 Ladder 9 Boston Public School Masterbox Activation. 28 Walker Street, Charlestown. Nearest Box 4154 MAIN ST & WALKER ST. 11:29"
144,2019-11-07,3,0,0,"['VisitingChefSeries', 'workforcedevelopment']",Thank you Chef Dan from @atlanticfishbos for being a part of our @icaterboston #VisitingChefSeries here at Pine Street Inn. Our #workforcedevelopment trainees loved learning from you!https://twitter.com/icaterboston/status/1192115166483288064 …
145,2019-11-07,0,0,0,[],Totally agree with you. On other matter I am TV Pai fan but in this he failed to realize Urban / MC needs reform. You can not cry  for help to state & central government for street maintenance
146,2019-11-06,9,0,1,['mapoli'],"CAN'T SHAKE 'EM: Spotted on School Street,  Gov. @CharlieBakerMA's former legal chief, Lon Povich, chatting with members of the independently elected colonial vestige known as the Governor's Council 

#mapoli"
147,2019-11-06,13,4,0,[],This busing business regularly parks in the Vassar street bike lane for 20+ minutes. Tens to Hundreds of cyclists forced into traffic. Zero action from @CambridgePolice. Please do something @BranvilleBard @Cambridge_Mayor . @Visionzeronetpic.twitter.com/GkAeMl9211
148,2019-11-06,0,0,0,[],"Racists are out everywhere: on the street, teaching in classrooms, working at hospitals, preaching in pulpits, raising children, in government, running the White House...you name it "
149,2019-11-05,8,1,0,[],"No one but street dealers, prohibition breeds crime and someone in government always gets a cut,"
150,2019-11-05,0,0,0,[],"Fixing potholes, great! Blocking traffic w/o warning drivers (or closing street), NOT GREAT! @BOS311 @NorthEndONS @NorthEndBostonpic.twitter.com/Es8sV5zEIl"
151,2019-11-05,0,0,0,[],"Engine 39 Ladder 18 Boston Public School Masterbox Activation. 745 East 7th Street, City Point.  Nearest Box 7442 EAST SEVENTH ST & O ST. 11:39"
152,2019-11-05,0,1,0,"['FarmFreshBOS', 'BOSfoodaccess', 'farmersmarketpic']",Farm fresh! Stop by the Centre Street Farmers Market in JP every Tuesday and Saturday from 12-5:30pm until December 21st! Don't miss out! #FarmFreshBOS #BOSfoodaccess #farmersmarketpic.twitter.com/VriRWvGxc4
153,2019-11-05,0,0,0,[],"Engine 39 Ladder 18 Boston Public School Masterbox Activation. 50 Rev Burke Street, Columbus Park / Andrew Square.  Nearest Box 7418 REV RICHARD A BURKE ST & PATTERSON WY. 09:32"
154,2019-11-05,0,2,0,[],"Please join my family in voting to re-elect Mayor Scott Galvin. All are invited to join us election night, Tuesday, November 5, at 7:45 p.m. Dog House Bar & Grill, 434 Main Street. plenty of food and refreshments, HD tv’s so we can cheer on the B’s and C’s! Hope to see you there!"
155,2019-11-04,0,0,0,[],We know Wall Street and Goldman love Mayor Pete. That’s not a mass movement. It’s AstroTurf.
